date,tweet,label,
21-01-20 10:31,"‘Totally into you, Clarissa!’ We’re not sure the feeling is mutual, Sid…
#SilentWitness | 9pm | @BBCOne &amp;… https://t.co/gVntXTt4ro",no,
21-01-20 13:01,"What a hero! 🙌 72-year-old Mari decided to stop a bike thief in his tracks...
https://t.co/JiKxP5QSDZ",no,
21-01-20 19:01,"Jenny’s friends at the women’s refuge seek answers over her death.

#SilentWitness | 9pm | @BBCOne &amp; @BBCiPlayer.
👉… https://t.co/dDZCDdUYBZ",no,
21-01-20 20:01,"The case is taking its toll on Nikki, as memories from her childhood are triggered…
#SilentWitness | 9pm | @BBCOne… https://t.co/y1hrMdhSdI",no,
21-01-20 21:12,"RT @BBCOne: The case is taking its toll on Nikki, as memories from her childhood are triggered…
#SilentWitness | 9pm | BBC One &amp; @BBCiPlaye…",no,
21-01-20 8:01,"Hannah was a Commonwealth gymnast, but now she's decided to pursue her love of dance... and she's INCREDIBLE!  🙌… https://t.co/8Z5WNpMCjK",no,
21-01-20 9:06,RT @BBCTwo: 🚨 RELATABLE CONTENT. 🚨 #QI https://t.co/Gau2ffJBEX,no,
21-01-20 9:36,"It takes a special sort of athlete to win the toughest endurance race in the world.

Geraint Thomas: The Road Will… https://t.co/Ytj7rywPmk",no,
21-03-20 11:01,"""I came off anxiety medication and just remember being in tears on the motorway to this song. I realised the power… https://t.co/r31caJ4Y9T",no,
21-03-20 13:01,"This is just wonderful. 😂❤️

Residents in a Welsh care home have found a novel way to entertain themselves in the c… https://t.co/5DAXvbEtDX",no,
21-03-20 16:01,"CRINGE WARNING! 🚨⚠️

This incredible gaffe by @JordanNorth1 never made it to air... but @BBCR1 have decided to trea… https://t.co/ZeS5bO0h6u",no,
21-04-20 16:01,"""I thought dancers had to have two arms and two legs.""

Kat Hawkins had both her legs amputated after contracting m… https://t.co/L4lLObeOXj",no,
21-05-20 14:06,"Social media can be helpful and informative during lockdown - but it can also be overwhelming.

@naomishimada
 has… https://t.co/oCS7c3T4lp",no,
21-05-20 20:30,".@JasonManford gives us his words of wisdom on mental health during lockdown, and the power of laughter ❤️ https://t.co/Imno3mD6kx",no,
21-12-20 11:44,b'At least 27 countries have banned travel to and from the UK after a faster-spreading mutation of COVID-19 was found\xe2\x80\xa6 https://t.co/5oubTUTnpl',yes,
21-12-20 20:22,b'RT @AJListeningPost: The Arab Spring was sparked in Tunisia. A month of protests led to the downfall of President Ben Ali.\n\nA network of al\xe2\x80\xa6',yes,
22-01-20 10:00,"We all work with someone like this.
#ThisCountry | @BBCThree. 
https://t.co/M805PIPURt",no,
22-01-20 13:01,"Do you know your Gollum from your Gimli? 🤔 Take the challenge! 
#Mastermind #LOTR
https://t.co/zwOhJxeDRt",no,
22-01-20 13:03,"RT @BBCBreaking: Monty Python star Terry Jones has died at the age of 77, his agent has said https://t.co/cDOBI7OMp0",yes,Terry Jones death
22-01-20 13:10,"RT @BBCNews: Monty Python's Terry Jones (1942-2020): The life of the actor, writer and director who found fame as a member of the Monty Pyt…",yes,Terry Jones death
22-01-20 13:51,"Monty Python star Terry Jones has died at the age of 77, his agent has said.

https://t.co/AaN6zvjRZ6 https://t.co/3Z1EkfPHCA",yes,Terry Jones death
22-01-20 15:02,"RT @BBCTwo: Steve Pemberton and Reece Shearsmith are bringing more exceptionally twisted tales to BBC Two and @BBCiPlayer.

New series of #…",no,
22-01-20 15:04,Just four hours to go until @BBCTheOneShow - with an exclusive performance from @Louis_Tomlinson!  🙌… https://t.co/YhHXzgv6nq,no,
22-01-20 15:04,Just four hours to go until @BBCTheOneShow - with an exclusive performance from @Louis_Tomlinson!  🙌… https://t.co/YhHXzgv6nq,no,
22-01-20 16:49,"RT @bbcpress: In a change to schedules, #MontyPython: And Now For Something Rather Similar will be shown as a tribute to Terry Jones on @BB…",no,
22-01-20 17:01,"That time room service caught @SirPatStew watching himself on TV... 😂
 
#TheGNShow | Streaming now on @BBCiPlayer.
https://t.co/BhJs7H94Ee",no,
22-01-20 18:01,"Just one hour to go until @BBCTheOneShow - with a performance from @Louis_Tomlinson!  🙌

#LouisTomlinson | #Walls |… https://t.co/bQaBKdf3YB",no,
22-01-20 19:00,@sparklyblue28 @BBCTheOneShow @Louis_Tomlinson @BBCOne @BBCiPlayer Here we goooooooo 🙌,no,
22-01-20 20:01,"#SpyInTheWild is back, infiltrating the animal world and bringing us closer to more creatures than ever!  🦇🐿🐒

9pm… https://t.co/g9EcCgY3EL",no,
22-01-20 9:01,"📘Here's how you can get started on the book you've always wanted to write. ✍🏼
https://t.co/49XnNyEr9H",no,
22-05-20 8:01,"‘I’d describe it like the reactions inside the sun.’

This is what it's like to live with severe anxiety.… https://t.co/aXLOTxZxgg",no,
22-12-20 18:50,b'- August 5 -\n \nThis aerial photo shows the aftermath of a deadly explosion in Beirut. The blast was linked to a lar\xe2\x80\xa6 https://t.co/UnugqtZTaU',yes,Beirut explosion
22-12-20 22:32,"b""Israel's unity government has collapsed seven months after it was formed, sending the country to its fourth general\xe2\x80\xa6 https://t.co/BmO35FWBJz""",yes,Government collapsing
23-01-20 13:01,"This hotel has welcomed a VERY unusual guest... 🐘
https://t.co/roBPEsWWeD",no,
23-01-20 15:37,RT @BBCTwo: We see what you did tHARE... 🐇😏 #InsideNo9 https://t.co/uVQCAWdhnP,no,
23-01-20 17:01,"You don't always need to drink to get drunk... yes really.  🤯 

#QI | Streaming now on @BBCiPlayer.

https://t.co/NC5OtmMTOP",no,
23-01-20 19:01,"We're destroying something of remarkable and possibly unique beauty.'

@ChrisGPackham investigates the impact a gr… https://t.co/oYqSBnXjlC",no,
23-01-20 20:22,"@IanWang964 😂 Admittedly, incredibly difficult to ignore",no,
23-01-20 8:01,"""By creating a stir, I hope things will improve.""

Japanese politician, Shinjiro Koizumi, has got everyone talking… https://t.co/uhPGwGTR2l",no,
23-01-20 9:01,"Podcasts bring us together in a divided world.' - #Tailenders hosts @GregJames, @Jimmy9 and @FelixWhite. ❤️

The R… https://t.co/koynMsqiJF",no,
23-02-20 14:01,"A rare snow leopard has been spotted in the Himalayas.

The iconic big cats' conservation status improved from ""end… https://t.co/y7byWSTWBR",yes,Spotting rare snow leopard
23-03-20 12:26,"RT @bbcbitesize: We're here to support you 🧡

You can find all of our free videos, guides, activities, games and quizzes by level and subje…",no,
23-03-20 17:01,"There’s plenty of fake news spreading about coronavirus, so here’s a look at some of the health advice you should i… https://t.co/vaazLGFEgH",yes,Coronavirus
23-04-20 20:16,"It's not easy being the nation's PE teacher every day... as Joe Wicks is finding out! 😅

#TheBigNightIn… https://t.co/rB5dZCMoV7",no,
23-12-20 10:15,b'A civilian has been killed and three others wounded by Indian shelling in Pakistan-administered Kashmir\xe2\x80\xa6 https://t.co/WX9j6tfCQG',yes,Killing civilians
23-12-20 10:40,b'Qatar has begun rolling out its first batch of Pfizer-BioNTech vaccines as part of its mass COVID-19 vaccination ca\xe2\x80\xa6 https://t.co/CnvX6bpU6y',yes,COVID-19 vaccination
23-12-20 10:45,b'At least two people have been killed in a bomb attack that was followed by a shooting in Kabul\xe2\x80\xa6 https://t.co/ZzwIW2L2sQ',yes,Kabul bomb attack
24-01-20 16:47,RT @HackerTDog: RETWEET IF YOU’RE GOING TO HAVE THE ULTIMATE #FRIDAYFEELING BY WATCHING ME BEING SHAMBOLIC WITH A MAKEUP CHALLENGE WITH MY…,no,
24-01-20 17:01,"SO satisfying. 😍

https://t.co/teVNB8mQFB",no,
24-01-20 20:01,"Tonight on The #GrahamNortonShow…

⭐ @TerryGilliam ⭐@RobertDowneyJr ⭐ @SaraBareilles ⭐ Emma Thompson ⭐@hughlaurie🌟… https://t.co/XW9PCFaWni",no,
24-01-20 20:01,"Tonight on The #GrahamNortonShow…

⭐ @TerryGilliam ⭐@RobertDowneyJr ⭐ @SaraBareilles ⭐ Emma Thompson ⭐@hughlaurie🌟… https://t.co/XW9PCFaWni",no,
24-01-20 8:01,"Are you spending too much time on your phone? 🤳

Here's three tips to help you cut down on screen time.… https://t.co/NZxsrAqBHJ",no,
24-01-20 9:01,"I take my role as a proud plant dad VERY seriously. 🌱😳 

#GoodOmens | Streaming now on @BBCiPlayer.

https://t.co/c4HjfYgGrj",no,
24-01-20 9:54,RT @bbcpress: @BBCTwo Did you see our hints throughout the week that this announcement was coming? #InsideNo9 https://t.co/QzYgeIFRRL,no,
24-02-20 8:01,"This is how @Kika_GuideDog changed Amit's life forever...

https://t.co/JlAq4whG8e",no,
24-05-20 12:01,"""I just couldn't breathe, and then the next thing I know I was in an ambulance.""

@TheVampsCon discusses his strugg… https://t.co/PfPpjFn25U",no,
24-05-20 16:01,"Did you know that dogs bow at each other before they begin playing? 🐶😯

#AnimalsAtPlay @gordonjbuchanan
https://t.co/t8cEVG2qWx",no,
24-05-20 9:01,".@CBeebiesHQ have a range of mindful activities for pre-schoolers on their Go Explore app! ✨

👉… https://t.co/DAe83v8aqp",no,
24-12-20 1:17,b'Trump warns Iran after rocket attack on US embassy in Baghdad https://t.co/SdmbE5hQB8',yes,Rocket attack
24-12-20 6:40,"b'Two killed in Kabul shooting, bomb attack https://t.co/cXCL4IB7k6'",yes,Kabul shooting
25-01-20 10:01,"Scam Skin'? Sounds great, sign me up!  🙋‍♀️
@imprettyblunt @missnaters
https://t.co/N83VZG6WPZ",no,
25-01-20 11:01,"Perfect weekend news: #Shrill series 2, starring #AidyBryant and @lollyadefope, has just landed on @BBCiPlayer. 🙌
👉… https://t.co/jkE5db0zFy",no,
25-01-20 12:01,"""On January 25th, Scottish people gather to celebrate the fact we won't have to eat haggis for another full year.""… https://t.co/vG24HGazWA",no,
25-01-20 14:01,We sent an adorable spy into the mountains of Uganda to see what gorillas get up to when they think we’re not looki… https://t.co/5QZd17Dkvj,no,
25-01-20 16:01,"Ever looked at your cup and thought, ""This could be more raunchy tbh.""  🤷‍♀️ 
#QI | Streaming now on @BBCiPlayer.
https://t.co/PJyJayx7U5",no,
25-02-20 12:01,"Every #PancakeDay recipe you could need, from @bbcfood. 😍🥞 #ShroveTuesday

👉 https://t.co/1A0UECO3d7 https://t.co/dX9k6g51Oc",no,
25-03-20 13:01,"“Oh wow, that’s soooo romantic.” *Looks to camera*

#TheMashReport
https://t.co/8pQKQkSypk",no,
25-05-20 8:01,".@alexander_olly talking to his mum about being bullied is seriously powerful.

Growing Up Gay is streaming now on… https://t.co/oQpby3IlO6",no,
25-12-20 16:30,"b'An explosion in the US city of Nashville on Christmas morning may have been an \xe2\x80\x9cintentional act\xe2\x80\x9d, say local police\xe2\x80\xa6 https://t.co/eCMZmMzgRK'",yes,Nashville explosion
26-01-20 0:01,"In 1987, Tomorrow's World imagined 'Tomorrow's Person' - what we'd all be like today... accurate?  😂
https://t.co/sqjxPZXOEd",no,
26-01-20 10:01,"Kickasso (@k_obrand) takes boot personalisation to a whole new level!  🤩

https://t.co/Bc4eqINlwB",no,
26-01-20 11:01,"An anonymous Australian artist, who creates huge works of art on beaches, has responded to the bushfires with their… https://t.co/b5kBxszBar",no,
26-01-20 11:25,"RT @BBCSport: Max Parrot's story is remarkable. 🙌

""I felt like I was Iron Man!"" - @MaxParrot

Hear it in full on Ski Sunday, 19:00 (GMT) o…",no,
26-01-20 14:01,"This entrepreneur has found an ingenious use for your leftover coffee grounds.  ☕️♻️

https://t.co/x1gWj6ltgv",no,
26-01-20 18:01,"Hands up if you're ready for a brand new series of #TopGear! 🙋‍♀️🙋‍♂️ 
8pm | @bbctwo &amp; @bbciplayer. 

@flintoff11… https://t.co/uuDRKzpWeC",no,
26-01-20 20:04,Brand new series #WinTheWilderness sees six British couples arrive in Alaska to compete for the ownership of an ext… https://t.co/JSoQ7xsfHH,no,
26-01-20 20:08,"RT @BBCBreaking: Basketball great Kobe Bryant, 41, has died in a helicopter crash, US media report https://t.co/3mrVXB0vZf",yes,Helicopter crash
26-01-20 20:26,"@AnnQld1 @flutter_rob Agreed, what a talent 🙌",no,
26-01-20 20:30,@DoktorG Getting caught short on the bus without my 3D TV would be a nightmare 😂,no,
26-01-20 20:32,@HeryxVijaya Some of them are actually pretty close... 👀,no,
26-02-20 12:02,".@GretaThunberg has met @Malala during a visit to Oxford University.

👉 https://t.co/Q2RX44u0wy https://t.co/O3K5B0xPh8",yes,GretaThunberg and Malala's meeting
26-12-20 16:53,"b""'Attacks on artistic freedom'\n\nBangladesh director arrested after film portrayal of police attitudes towards rape v\xe2\x80\xa6 https://t.co/XL9zAUCNuP""",yes,Bangladesh film director arrested
26-12-20 23:36,b'Officials now believe the explosion in Nashville on Christmas morning was likely the result of a suicide bombing an\xe2\x80\xa6 https://t.co/PMZ4By0CUk',yes,Nashville bombing
26-12-20 8:45,b'Israeli air attacks cause injuries and damage in Gaza Strip https://t.co/dSVzJwJMzc https://t.co/ysPMrdwAUS',yes,Israeli air attacks 
26-12-20 9:45,b'India arrests 75 in Kashmir after local elections https://t.co/Np1cONzyB3 https://t.co/TRK46xwZ3J',yes,Arresting Kashmir's locals
27-01-20 11:41,"RT @bbcpress: TIDY! #GavinAndStacey Christmas Special was watched by an audience of 18.5m, becoming the biggest TV programme outside of spo…",no,
27-01-20 13:01,"Are you an introvert? Here's why it can be a real strength...

https://t.co/j5ccT1fJUc",no,
27-01-20 15:24,"In 1976, Lesley Judd met Anne Frank's father Otto, who explained how his daughter's famous diary survived to become… https://t.co/hSWjVTgVJY",no,
27-01-20 18:01,"When a skeleton is found in the concrete pillar of a car park, the Lyell team find themselves investigating a death… https://t.co/qhNvOeiipG",no,
27-01-20 20:01,"We all need a friend like Jack. ❤️
#SilentWitness | 9pm | @BBCOne &amp; @BBCiPlayer. https://t.co/MdNGC5zdve",no,
27-01-20 21:11,"RT @BBCOne: We all need a friend like Jack.  ❤️
#SilentWitness | 9pm | BBC One &amp; @BBCiPlayer. https://t.co/2odC1de7yn",no,
27-01-20 7:51,RT @BBCR1: 🎉 Time to reveal the location for this year's #BigWeekend AND the first six artists we're taking with us... 🥁 https://t.co/l2WL4…,no,
27-01-20 7:52,"RT @BBCBreakfast: ""My number was 84,303 and I can't forget it for the life of me.""
90 year old Zigi shares his memories of #Auschwitz.
More…",no,
27-01-20 7:52,"RT @BBCBreakfast: ""My number was 84,303 and I can't forget it for the life of me.""
90 year old Zigi shares his memories of #Auschwitz.
More…",no,
27-01-20 7:52,"RT @BBCR1: ✨ #BIGWEEKEND DUNDEE 2020 ✨

We're heading to Dundee this May and bringing this wonderful lot with us:

⭐️ @ajtracey 
⭐️ @BiffyC…",no,
27-01-20 8:01,"For @MontanaRoseB, life changed the moment she went on UK reality TV show #LoveIsland and became a star. But then t… https://t.co/uA8NReBl0X",no,
27-01-20 9:01,"JUST SAY THANKS.  😂

@bbcthesocial | @missnaters.

https://t.co/pbKPcgL4eW",no,
27-04-20 18:01,"THIS. IS. SO. TENSE!  😧

The moment the winner of #RaceAcrosstheWorld was revealed...
https://t.co/iKwvIeiTyv",no,
27-06-20 15:01,"It's #FACup Quarter-Final time. 👊

#Norwich v #ManUtd | From 5:10pm | @BBCOne &amp; @BBCiPlayer.

#NORMNU

👉… https://t.co/kiUxVR8tKF",yes,FACup Quarter-Final 
28-01-20 11:18,"Nicholas Parsons, who hosted BBC Radio 4's Just a Minute for over 50 years, has died aged 96 after a short illness,… https://t.co/Q71QX1TT8O",yes,Nicholas Parsons death
28-01-20 12:52,RT @bbcpress: Tributes paid to 'broadcasting legend' Nicholas Parsons who died this morning aged 96: https://t.co/fMFnk0ezTR https://t.co/P…,yes,Nicholas Parsons death
28-01-20 13:01,"Cosmetic Cinema: What is both concealed and revealed when characters in films apply make-up? 💄

 #BBCInsideCinema 🎬

https://t.co/PbIPASPHHr",no,
28-01-20 15:19,"RT @BBCRadio4: This evening, two special programmes celebrating the talent, the wit and the unarguable sangfroid of Nicholas Parsons. At 6.…",no,
28-01-20 17:03,"“Do you ever feel that something’s coming, something bad?”

Agatha Christie’s #ThePaleHorse | Starts Sunday 9th Feb… https://t.co/1I2YVTLqOp",no,
28-01-20 18:01,"The team's investigation leads them to a mysterious cryogenics facility, and the discovery of another suspicious de… https://t.co/J3OWXDtntb",no,
28-01-20 19:58,RT @bbcpress: Congratulations to #JesyNelsonOddOneOut for winning the Factual award at the #NTAs. https://t.co/JDXbZY6v5E,no,
28-01-20 20:00,"RT @bbcthree: Thank you so much for everyone who voted for Jesy: Odd One Out for Best Factual Entertainment.

Jesy's story is so important…",no,
28-01-20 20:00,"RT @bbcthree: Thank you so much for everyone who voted for Jesy: Odd One Out for Best Factual Entertainment.

Jesy's story is so important…",no,
28-01-20 20:01,"‘Who will look after me, when I’m an old lady? Who will my Clarissa be?' ❤️
#SilentWitness | 9pm | @BBCOne &amp;… https://t.co/MK3levuNNP",no,
28-01-20 20:06,RT @bbcpress: Congratulations to #PeakyBlinders for winning the Drama award at the #NTAs. https://t.co/NEFoIzWogP,no,
28-01-20 20:20,RT @bbcpress: Congratulations to #MrsBrownsBoys for winning the Comedy award at the #NTAs. https://t.co/eFhyVSVTuw,no,
28-01-20 20:36,RT @bbcpress: Congratulations to #GavinAndStacey for winning the Impact award at the #NTAs. https://t.co/Fp0eqKbEzV,no,
28-01-20 21:44,RT @bbcpress: Congratulations to #CillianMurphy for winning the Drama Performance award at the #NTAs. https://t.co/pfVxzbHX59,no,
28-01-20 21:44,RT @bbcpress: Congratulations to #MichaelPalin for winning the Special Recognition award at the #NTAs. https://t.co/BL4Mlhyy8Z,no,
28-01-20 21:59,RT @bbcpress: Congratulations to #StrictlyComeDancing for winning the Talent Show award at the #NTAs. https://t.co/P2KaN9c2oF,no,
28-01-20 8:01,"...whit was that?'  😂

#ShortStuff

https://t.co/JVsxzTijDC",no,
28-01-20 8:12,"RT @EmiliaFox: It’s true, we do!",no,
28-01-20 9:01,"We are shaken AND stirred by this revelation.  🤯 
#QI | Streaming now on @BBCiPlayer.
https://t.co/KissqbtQjb",no,
28-03-20 14:01,".@BTS_TWT have started a series to help their fans learn Korean while they're in self-isolation. 💜

@GregJames task… https://t.co/9YPkxqwRvs",no,
28-04-20 16:01,"Functional neurological disorder (FND) is a poorly understood brain condition.
David hopes a new physiotherapy tria… https://t.co/nKl5SvNY4R",no,
28-05-20 11:01,"""I am so proud of her. She saved me.""

15-year-old Jyoti Kumari cycled 1,200 km (745 miles) with her injured father.
https://t.co/RHutF293vg",no,
28-12-20 12:15,"b""Saudi women's rights activist Loujain al-Hathloul has been sentenced to 5 years and 8 months in prison\xe2\x80\xa6 https://t.co/qsx5bDMD4k""",yes,Sentencing activist Loujain al-Hathloul
28-12-20 19:00,b'The Boeing 737 Max \xe2\x80\x94 which was grounded after two crashes killed 346 people \xe2\x80\x94 is set to carry US passengers for the\xe2\x80\xa6 https://t.co/Vao9Pd0UBk',yes,Boeing 737 Max crash
28-12-20 3:01,"b'Jupiter and Saturn, the two largest planets in our solar system, came closer together than they have been in 400 ye\xe2\x80\xa6 https://t.co/YRJng3RDTZ'",yes,Jupiter and Saturn coming closer
29-01-20 11:37,"RT @bbcasiannetwork: ⭐️ VOTE NOW ⭐️ 

It's time for you to pick your #TheBhangraProject winner! 🎤👑 
 
Vote for your favourite - Gugz Bhogal…",no,
29-01-20 13:01,"“Yes, it can feel difficult to understand, long or old-fashioned. But it's also as entertaining and provocative as… https://t.co/ijYNTTS5KC",no,
29-01-20 16:30,RT @bbcpress: 📸 First look pic released of new #ReadySteadyCook host @Rylan. Coming soon to @BBCOne and @BBCiPlayer: https://t.co/7ofALyBpd…,no,
29-01-20 16:45,"An owl rescued from a ditch and thought to be injured was in fact just too fat to fly, a bird rescue centre has sai… https://t.co/mQpdNppTMr",no,
29-01-20 18:01,"Here's some helpful advice from Hugh Laurie on how to escape a hungry lion... 🦁😂

#TheGNShow | Streaming now on… https://t.co/BbiT7F8Kdq",no,
29-01-20 20:01,"Tonight's #SpyInTheWild gets up close to creatures in Japan, Mexico and Alaska. 

9pm | @BBCOne &amp; @BBCiPlayer.

👉… https://t.co/6RFeZp6FcS",no,
29-01-20 21:42,"RT @BBCOne: ‘Who will look after me, when I’m an old lady? Who will my Clarissa be?'
#SilentWitness | 9pm | @BBCOne &amp; @BBCiPlayer. https://…",no,
29-01-20 7:01,"The whole of the UK when there's even a HINT of snow...  😂

#Snowing #SnowDay
https://t.co/ffbCqLQBYC",no,
29-01-20 8:01,"The story of Emma Thompson’s naked jaunt through a sheep field is incredible.  😂

#TheGNShow | Streaming now on… https://t.co/ijvYarBsRK",no,
29-01-20 9:01,"""Are we endlessly to blame women for the weaknesses and wickedness of men?""

Val’s eloquent takedown of gender poli… https://t.co/JN6mXYLVv8",no,
29-02-20 11:01,"We all remember our first car...

#ThisCountry | @bbcthree.
https://t.co/mXeXu6v3ir",no,
30-01-20 13:01,"Do you think you can tell the difference between real and fake videos you see online?

@iamradzi explores deepfake… https://t.co/2pdNBlJIYZ",no,
30-01-20 16:41,"RT @BBCSounds: Have you voted? 

Pick your @bbcasiannetwork #TheBhangraProject winner: https://t.co/9yFSR7ZR0U 

Voting closes Thursday 30t…",no,
30-01-20 16:42,"RT @BBCRadio1PR: Only a few more hours to get your vote in for the winner of #TheBhangraProject 🚨

Don't miss @bobbyfriction's show tonight…",no,
30-01-20 17:01,WARNING: do not watch this video of @flintoff11 doing a bungee jump in a car if you have anything close to a fear o… https://t.co/P9iY9IaBLM,no,
30-01-20 19:01,"If you're blind, what do you see when you dream?'

https://t.co/wkjMvoER92",no,
30-01-20 8:01,Seeing as @bbcr1 are bringing #BigWeekend to Dundee...  @Chris_Stark and @scott_mills have made a guide to the Scot… https://t.co/qxXVMAwEES,no,
30-01-20 9:01,"We all know a postgrad student like this... 😂

@RonnyChieng: International Student | Via @bbcthree.

https://t.co/PJLTxbJeGW",no,
30-01-20 9:01,"We all know a postgrad student like this... 😂

@RonnyChieng: International Student | Via @bbcthree.

https://t.co/PJLTxbJeGW",no,
30-07-20 16:01,"Eid Mubarak! From this evening, Eid ul-Adha will be celebrated. Here's why it's one of the most important festivals… https://t.co/KNgDesUweR",yes,
30-12-20 0:45,"b'UK, Turkey reach post-Brexit free trade agreement https://t.co/GVviVUcSlV'",yes,
30-12-20 13:33,"b'On August 4, 3,000 tonnes of ammonium nitrate stored at Beirut\xe2\x80\x99s port detonated, wreaking death, destruction and bi\xe2\x80\xa6 https://t.co/STvHHFrOoy'",yes,
30-12-20 21:33,b'Hundreds of Muslims attack and set fire to a Hindu temple in northwest Pakistan.\n\nMore details \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/rVwkVxiqQ9',yes,
30-12-20 23:12,b'911 calls reveal panic and confusion during the minutes before and after the Christmas morning bombing in downtown\xe2\x80\xa6 https://t.co/NXtFr79fmB',yes,
30-12-20 7:30,b'At least 7 killed and 20 injured in a strong earthquake in central Croatia that also caused significant destruction\xe2\x80\xa6 https://t.co/51aUsw5cVB',yes,
31-01-20 11:01,"Tonight on #FrontRowLate with @wmarybeard: @MichaelRosenYes, @ayeshahazarika, Simon Heffer and @BernardineEvari!

1… https://t.co/yakouVbCD6",no,
31-01-20 13:01,"When you're a supportive friend, but this play is almost three hours long... 🙄

#GoodOmens | Streaming now on… https://t.co/HbaPFgbsxH",no,
31-01-20 13:24,"RT @BBCTwo: It's baaaaack! 🙌

@DaveMorrissey64 and @RalfLittle join the cast of #InsideNo9 for a brand NEW series! 😱⚽️👏 https://t.co/svkhXU…",no,
31-01-20 17:01,"""You can do sports and be dirty, but still be a girly girl.""

11-year-old Sky Brown has set her sights on competing… https://t.co/ktgzYekiQl",no,
31-01-20 19:01,"Dinosaurs In Love: how @tomrosenthal's 3 year old daughter went viral with her tear-jerking track.  ❤️🦕

👉… https://t.co/oPgBYAOSmk",no,
31-01-20 20:01,"Another brilliant line up on tonight's #GrahamNortonShow...
⁣⁣
⭐ @JimCarrey ⭐@MargotRobbie ⭐ Daniel Kaluuya ⭐ ⁣Jodi… https://t.co/GXAG85FB0h",no,
31-01-20 8:01,"Over three quarters of us snack at least once a day - are you one of them? 🍪

Here's two tips to help cut the cravi… https://t.co/mDoA8SpZ7k",no,
31-01-20 9:01,Diver @ShaneGrossPhoto has won an award for this haunting image of a turtle caught in a fishing line in the Bahamas… https://t.co/djPL947MXy,no,
31-03-20 11:41,"""Can I have a beer please?"" 🍻

In part 2 of @jordannorth1 learning Korean from @BTS_twt's online lessons, he tries… https://t.co/l7tBGPLA1s",no,
31-07-20 12:01,"Ahead of tonight's #BAFTATV ceremony, nominees have had their portraits taken at their own homes, with the help of… https://t.co/JBNzY8P8Fv",yes,
31-07-20 17:01,"Tonight's #BAFTA ceremony is hosted by @RichardAyoade, celebrating the best in British and International TV talent.… https://t.co/GHYIzlZJ5N",yes,
31-07-20 18:08,RT @bbcpress: Good evening! Follow us for updates on tonight’s 2020 #BAFTATV Awards,yes,
31-07-20 18:08,RT @bbcpress: Good evening! Follow us for updates on tonight’s 2020 #BAFTATV Awards,yes,
31-07-20 18:16,RT @bbcpress: Congratulations #Strictly on the #BAFTATV Entertainment Programme award! Keeeeeep dancing! https://t.co/jsx1iVjKVH,yes,
31-07-20 18:28,RT @bbcpress: 🌍 Congratulations #RaceAcrossTheWorld on the #BAFTATV Reality and Constructed Factual award! https://t.co/1LaWDW4suN,yes,
31-07-20 18:48,"RT @bbcpress: 🙌🏿 The one, the only @idriselba! This year’s recipient of the #BAFTATV Special Award. https://t.co/ViALtuWHht",yes,
31-12-20 12:45,b'Pakistan arrests more than a dozen over Hindu temple attack https://t.co/xjCw050SUY https://t.co/0XZKwCuwhz',yes,
31-12-20 13:45,"b""Pope Francis will not lead the Vatican's New Year's Eve and New Year's Day celebrations due to sciatic pain, the Va\xe2\x80\xa6 https://t.co/ga0bP9NYkV""",yes,
31-12-20 19:24,b'Dozens arrested for communal violence after a mosque was desecrated in India https://t.co/kabjklS3yQ https://t.co/m5O5UbGOVg',yes,
31-12-20 2:30,"b'At least 22 killed, dozens wounded in Yemen airport attack https://t.co/mZ7VIVtARk'",yes,
31-12-20 9:15,b'At least 25 people believed to have been killed in attack on bus in Syria\xe2\x80\x99s eastern Deir Az Zor\xe2\x80\xa6 https://t.co/a0W6JS2InM',yes,
